,PROMOTER_ID,PROMOTER_NAME,POS_1,SIGMA_FACTOR,PROMOTER_STRAND,BOX_10_LEFT,BOX_10_RIGHT,BOX_35_LEFT,BOX_35_RIGHT
6154,ECK125237881,TSS_2532,2391223.0,unknown,reverse,,,,
6155,ECK125237882,TSS_2533,2391462.0,unknown,forward,,,,
6156,ECK125237883,TSS_2534,2393605.0,unknown,reverse,,,,
6157,ECK125237884,TSS_2535,2393635.0,unknown,reverse,,,,
6158,ECK125237885,TSS_2536,2393749.0,unknown,reverse,,,,
6159,ECK125237886,TSS_2537,2394474.0,unknown,reverse,,,,
6160,ECK125237887,TSS_2538,2394595.0,unknown,reverse,,,,
6161,ECK125237888,TSS_2539,2394680.0,unknown,reverse,,,,
6162,ECK125237889,TSS_2540,2396044.0,unknown,reverse,,,,
6163,ECK125237890,TSS_2541,2396059.0,unknown,reverse,,,,
6164,ECK125237891,TSS_2542,2396436.0,unknown,reverse,,,,
6165,ECK125237892,TSS_2543,2396485.0,unknown,reverse,,,,
6166,ECK125237893,TSS_2544,2396590.0,unknown,reverse,,,,
6167,ECK125237894,TSS_2545,2396594.0,unknown,reverse,,,,
6168,ECK125237895,TSS_2546,2396596.0,unknown,reverse,,,,
6169,ECK125237896,TSS_2547,2397023.0,unknown,reverse,,,,
6170,ECK125237897,TSS_2548,2397784.0,unknown,reverse,,,,
6171,ECK125237898,TSS_2549,2398792.0,unknown,reverse,,,,
6172,ECK125237899,TSS_2550,2399056.0,unknown,reverse,,,,
6173,ECK125237900,TSS_2551,2401472.0,unknown,reverse,,,,
6174,ECK125237901,TSS_2552,2401657.0,unknown,reverse,,,,
6175,ECK125237902,TSS_2553,2401712.0,unknown,reverse,,,,
6176,ECK125237903,TSS_2554,2401816.0,unknown,reverse,,,,
6177,ECK125237904,TSS_2555,2401828.0,unknown,reverse,,,,
6178,ECK125237905,TSS_2556 (cluster),2402077.0,unknown,reverse,,,,
6179,ECK125237906,TSS_2557 (cluster),2402082.0,unknown,reverse,,,,
6180,ECK125237907,TSS_2558,2402223.0,unknown,reverse,,,,
6181,ECK125237908,TSS_2559,2402324.0,unknown,reverse,,,,
6182,ECK125237909,TSS_2560,2402420.0,unknown,reverse,,,,
6183,ECK125237910,TSS_2561,2403030.0,unknown,reverse,,,,
6184,ECK125237911,TSS_2562 (cluster),2403951.0,unknown,reverse,,,,
6185,ECK125237912,TSS_2563,2403955.0,unknown,reverse,,,,
6186,ECK125237913,TSS_2564,2404729.0,unknown,reverse,,,,
6187,ECK125237914,TSS_2565,2405136.0,unknown,reverse,,,,
6188,ECK125237915,TSS_2566 (cluster),2405828.0,unknown,reverse,,,,
6189,ECK125237916,TSS_2567 (cluster),2406635.0,unknown,reverse,,,,
6190,ECK125237917,TSS_2568,2406641.0,unknown,reverse,,,,
6191,ECK125237918,TSS_2569,2407012.0,unknown,reverse,,,,
6192,ECK125237919,TSS_2570 (cluster),2409942.0,unknown,reverse,,,,
6193,ECK125237920,TSS_2571,2409945.0,unknown,reverse,,,,
6194,ECK125237921,TSS_2572,2409947.0,unknown,reverse,,,,
6195,ECK125237922,TSS_2573 (cluster),2409960.0,unknown,reverse,,,,
6196,ECK125237923,TSS_2574,2410159.0,unknown,reverse,,,,
6197,ECK125237924,TSS_2575 (cluster),2410629.0,unknown,reverse,,,,
6198,ECK125237925,TSS_2576,2410812.0,unknown,reverse,,,,
6199,ECK125237926,TSS_2577,2410818.0,unknown,reverse,,,,
6200,ECK125237927,TSS_2578 (cluster),2411098.0,unknown,reverse,,,,
6201,ECK125237928,TSS_2579,2411731.0,unknown,reverse,,,,
6202,ECK125237929,TSS_2580,2411792.0,unknown,reverse,,,,
6203,ECK125237930,TSS_2581,2412114.0,unknown,reverse,,,,
6204,ECK125237931,TSS_2582 (cluster),2412636.0,unknown,reverse,,,,
6205,ECK125237932,TSS_2583,2412645.0,unknown,reverse,,,,
6206,ECK125237933,TSS_2584,2412647.0,unknown,reverse,,,,
6207,ECK125237934,TSS_2585,2412788.0,unknown,reverse,,,,
6208,ECK125237935,TSS_2586,2413305.0,unknown,forward,,,,
6209,ECK125237936,TSS_2587 (cluster),2413344.0,unknown,forward,,,,
6210,ECK125237937,TSS_2588 (cluster),2413425.0,unknown,forward,,,,
6211,ECK125237938,TSS_2589 (cluster),2413437.0,unknown,forward,,,,
6212,ECK125237939,TSS_2590 (cluster),2413451.0,unknown,forward,,,,
6213,ECK125237940,TSS_2591 (cluster),2413455.0,unknown,forward,,,,
6214,ECK125237941,TSS_2592 (cluster),2413462.0,unknown,forward,,,,
6215,ECK125237942,TSS_2593,2413470.0,unknown,forward,,,,
6216,ECK125237943,TSS_2594,2413474.0,unknown,forward,,,,
6217,ECK125237944,TSS_2595,2413477.0,unknown,forward,,,,
6218,ECK125237945,TSS_2596,2413482.0,unknown,forward,,,,
6219,ECK125237946,TSS_2597,2413792.0,unknown,forward,,,,
6220,ECK125237947,TSS_2598,2413797.0,unknown,forward,,,,
6221,ECK125237948,TSS_2599,2413805.0,unknown,forward,,,,
6222,ECK125237949,TSS_2600,2413957.0,unknown,forward,,,,
6223,ECK125237950,TSS_2601,2414269.0,unknown,forward,,,,
6224,ECK125237951,TSS_2602,2414360.0,unknown,forward,,,,
6225,ECK125237952,TSS_2603 (cluster),2414486.0,unknown,forward,,,,
6226,ECK125237953,TSS_2604,2415098.0,unknown,forward,,,,
6227,ECK125237954,TSS_2605,2415351.0,unknown,forward,,,,
6228,ECK125237955,TSS_2606 (cluster),2415354.0,unknown,forward,,,,
6229,ECK125237956,TSS_2607,2415750.0,unknown,forward,,,,
6230,ECK125237957,TSS_2608,2415781.0,unknown,forward,,,,
6231,ECK125237958,TSS_2609,2415814.0,unknown,forward,,,,
6232,ECK125237959,TSS_2610,2415818.0,unknown,forward,,,,
6233,ECK125237960,TSS_2611,2416038.0,unknown,forward,,,,
6234,ECK125237961,TSS_2612,2416149.0,unknown,forward,,,,
6235,ECK125237962,TSS_2613,2419186.0,unknown,reverse,,,,
6236,ECK125237963,TSS_2614,2421299.0,unknown,forward,,,,
6237,ECK125237964,TSS_2615,2421301.0,unknown,forward,,,,
6238,ECK125237965,TSS_2616,2421608.0,unknown,forward,,,,
6239,ECK125237966,TSS_2617,2421619.0,unknown,forward,,,,
6240,ECK125237967,TSS_2618,2426821.0,unknown,reverse,,,,
6241,ECK125237968,TSS_2620,2427937.0,unknown,reverse,,,,
6242,ECK125237969,TSS_2621,2433655.0,unknown,reverse,,,,
6243,ECK125237970,TSS_2622,2433908.0,unknown,reverse,,,,
6244,ECK125237971,TSS_2623,2433926.0,unknown,reverse,,,,
6245,ECK125237972,TSS_2624,2433974.0,unknown,reverse,,,,
6246,ECK125237973,TSS_2626,2437519.0,unknown,reverse,,,,
6247,ECK125237974,TSS_2627,2437883.0,unknown,reverse,,,,
6248,ECK125237975,TSS_2628,2440231.0,unknown,reverse,,,,
6249,ECK125237976,TSS_2630 (cluster),2440572.0,unknown,reverse,,,,
6250,ECK125237977,TSS_2631,2440574.0,unknown,reverse,,,,
6251,ECK125237978,TSS_2632,2440576.0,unknown,reverse,,,,
6252,ECK125237979,TSS_2633,2440845.0,unknown,reverse,,,,
6253,ECK125237980,TSS_2634,2440847.0,unknown,reverse,,,,
6254,ECK125237981,TSS_2635,2441152.0,unknown,reverse,,,,
6255,ECK125237982,TSS_2637,2444742.0,unknown,reverse,,,,
6256,ECK125237983,TSS_2638,2444784.0,unknown,reverse,,,,
6257,ECK125237984,TSS_2639 (cluster),2444800.0,unknown,reverse,,,,
6258,ECK125237985,TSS_2640 (cluster),2444805.0,unknown,reverse,,,,
6259,ECK125237986,TSS_2641 (cluster),2444859.0,unknown,reverse,,,,
6260,ECK125237987,TSS_2642,2444872.0,unknown,reverse,,,,
6261,ECK125237988,TSS_2643,2444876.0,unknown,reverse,,,,
6262,ECK125237989,TSS_2644 (cluster),2444884.0,unknown,reverse,,,,
6263,ECK125237990,TSS_2645,2445745.0,unknown,reverse,,,,
6264,ECK125237991,TSS_2646,2447511.0,unknown,reverse,,,,
6265,ECK125237992,TSS_2647 (cluster),2447630.0,unknown,reverse,,,,
6266,ECK125237993,TSS_2648,2448132.0,unknown,reverse,,,,
6267,ECK125237994,TSS_2649,2448473.0,unknown,reverse,,,,
6268,ECK125237995,TSS_2650,2448581.0,unknown,forward,,,,
6269,ECK125237996,TSS_2651,2449437.0,unknown,reverse,,,,
6270,ECK125237997,TSS_2652,2456916.0,unknown,reverse,,,,
6271,ECK125237998,TSS_2653,2460973.0,unknown,reverse,,,,
6272,ECK125237999,TSS_2655,2467830.0,unknown,forward,,,,
6273,ECK125238000,TSS_2656,2468210.0,unknown,reverse,,,,
6274,ECK125238001,TSS_2657,2468808.0,unknown,forward,,,,
6275,ECK125238002,TSS_2658,2470649.0,unknown,reverse,,,,
6276,ECK125238003,TSS_2659 (cluster),2470665.0,unknown,reverse,,,,
6277,ECK125238004,TSS_2660,2470691.0,unknown,reverse,,,,
6278,ECK125238005,TSS_2661,2470748.0,unknown,forward,,,,
6279,ECK125238006,TSS_2662 (cluster),2476376.0,unknown,forward,,,,
6280,ECK125238007,TSS_2663,2479114.0,unknown,forward,,,,
6281,ECK125238008,TSS_2664,2480013.0,unknown,forward,,,,
6282,ECK125238009,TSS_2665,2483630.0,unknown,forward,,,,
6283,ECK125238010,TSS_2666,2483632.0,unknown,forward,,,,
6284,ECK125238011,TSS_2668 (cluster),2483646.0,unknown,forward,,,,
6285,ECK125238012,TSS_2669,2485186.0,unknown,forward,,,,
6286,ECK125238013,TSS_2670,2495493.0,unknown,forward,,,,
6287,ECK125238014,TSS_2671,2498356.0,unknown,reverse,,,,
6288,ECK125238015,TSS_2672,2509416.0,unknown,reverse,,,,
6289,ECK125238016,TSS_2674,2509460.0,unknown,reverse,,,,
6290,ECK125238017,TSS_2675 (cluster),2509463.0,unknown,reverse,,,,
6291,ECK125238018,TSS_2676,2509538.0,unknown,reverse,,,,
6292,ECK125238019,TSS_2678,2514349.0,unknown,forward,,,,
6293,ECK125238020,TSS_2679,2517867.0,unknown,reverse,,,,
6294,ECK125238021,TSS_2681 (cluster),2518419.0,unknown,forward,,,,
6295,ECK125238022,TSS_2682,2519911.0,unknown,reverse,,,,
6296,ECK125238023,TSS_2683,2520714.0,unknown,reverse,,,,
6297,ECK125238024,TSS_2685 (cluster),2520775.0,unknown,reverse,,,,
6298,ECK125238025,TSS_2687,2520922.0,unknown,forward,,,,
6299,ECK125238026,TSS_2688,2526926.0,unknown,forward,,,,
6300,ECK125238027,TSS_2689,2530551.0,unknown,reverse,,,,
6301,ECK125238028,TSS_2690,2531424.0,unknown,forward,,,,
6302,ECK125238029,TSS_2691,2532374.0,unknown,forward,,,,
6303,ECK125238030,TSS_2693 (cluster),2532385.0,unknown,forward,,,,
6304,ECK125238031,TSS_2694 (cluster),2532396.0,unknown,forward,,,,
6305,ECK125238032,TSS_2695,2533311.0,unknown,forward,,,,
6306,ECK125238033,TSS_2698,2533520.0,unknown,forward,,,,
6307,ECK125238034,TSS_2699,2533592.0,unknown,forward,,,,
6308,ECK125238035,TSS_2700,2533595.0,unknown,forward,,,,
6309,ECK125238036,TSS_2702,2533654.0,unknown,forward,,,,
6310,ECK125238037,TSS_2703,2533658.0,unknown,forward,,,,
6311,ECK125238038,TSS_2704,2533688.0,unknown,forward,,,,
6312,ECK125238039,TSS_2705 (cluster),2533691.0,unknown,forward,,,,
6313,ECK125238040,TSS_2706,2533744.0,unknown,forward,,,,
6314,ECK125238041,TSS_2707,2533746.0,unknown,forward,,,,
6315,ECK125238042,TSS_2708,2533930.0,unknown,forward,,,,
6316,ECK125238043,TSS_2709,2533978.0,unknown,forward,,,,
6317,ECK125238044,TSS_2710,2534042.0,unknown,forward,,,,
6318,ECK125238045,TSS_2711 (cluster),2534053.0,unknown,forward,,,,
6319,ECK125238046,TSS_2712,2534171.0,unknown,forward,,,,
6320,ECK125238047,TSS_2713,2534767.0,unknown,forward,,,,
6321,ECK125238048,TSS_2714,2534771.0,unknown,forward,,,,
6322,ECK125238049,TSS_2715,2534776.0,unknown,forward,,,,
6323,ECK125238050,TSS_2716,2535322.0,unknown,forward,,,,
6324,ECK125238051,TSS_2717,2535452.0,unknown,forward,,,,
6325,ECK125238052,TSS_2718,2535474.0,unknown,forward,,,,
6326,ECK125238053,TSS_2719 (cluster),2535671.0,unknown,forward,,,,
6327,ECK125238054,TSS_2720,2535696.0,unknown,forward,,,,
6328,ECK125238055,TSS_2721,2535734.0,unknown,forward,,,,
6329,ECK125238056,TSS_2722,2535767.0,unknown,forward,,,,
6330,ECK125238057,TSS_2723,2535778.0,unknown,forward,,,,
6331,ECK125238058,TSS_2724,2535782.0,unknown,forward,,,,
6332,ECK125238059,TSS_2725,2535785.0,unknown,forward,,,,
6333,ECK125238060,TSS_2726 (cluster),2535792.0,unknown,forward,,,,
6334,ECK125238061,TSS_2727,2535802.0,unknown,forward,,,,
6335,ECK125238062,TSS_2728 (cluster),2535812.0,unknown,forward,,,,
6336,ECK125238063,TSS_2729 (cluster),2535819.0,unknown,forward,,,,
6337,ECK125238064,TSS_2730 (cluster),2535831.0,unknown,forward,,,,
6338,ECK125238065,TSS_2731,2535839.0,unknown,forward,,,,
6339,ECK125238066,TSS_2732,2536064.0,unknown,forward,,,,
6340,ECK125238067,TSS_2733 (cluster),2537277.0,unknown,reverse,,,,
6341,ECK125238068,TSS_2734,2539529.0,unknown,reverse,,,,
6342,ECK125238069,TSS_2735,2539540.0,unknown,reverse,,,,
6343,ECK125238070,TSS_2736,2539646.0,unknown,reverse,,,,
6344,ECK125238071,TSS_2737,2539652.0,unknown,reverse,,,,
6345,ECK125238072,TSS_2738,2539704.0,unknown,reverse,,,,
6346,ECK125238073,TSS_2739,2540872.0,unknown,reverse,,,,
6347,ECK125238074,TSS_2740,2540960.0,unknown,reverse,,,,
6348,ECK125238075,TSS_2741,2541513.0,unknown,reverse,,,,
6349,ECK125238076,TSS_2743,2544672.0,unknown,reverse,,,,
6350,ECK125238077,TSS_2745,2549935.0,unknown,forward,,,,
6351,ECK125238078,TSS_2746,2550590.0,unknown,reverse,,,,
6352,ECK125238079,TSS_2747 (cluster),2552242.0,unknown,forward,,,,
6353,ECK125238080,TSS_2748,2564868.0,unknown,forward,,,,
6354,ECK125238081,TSS_2749,2578531.0,unknown,reverse,,,,
6355,ECK125238082,TSS_2750,2578793.0,unknown,reverse,,,,
6356,ECK125238083,TSS_2751,2582813.0,unknown,reverse,,,,
6357,ECK125238084,TSS_2752 (cluster),2582912.0,unknown,reverse,,,,
6358,ECK125238085,TSS_2753,2582914.0,unknown,reverse,,,,
6359,ECK125238086,TSS_2754,2582916.0,unknown,reverse,,,,
6360,ECK125238087,TSS_2755,2582930.0,unknown,reverse,,,,
6361,ECK125238088,TSS_2756,2583501.0,unknown,reverse,,,,
6362,ECK125238089,TSS_2757 (cluster),2590885.0,unknown,reverse,,,,
6363,ECK125238090,TSS_2758,2590896.0,unknown,reverse,,,,
6364,ECK125238091,TSS_2760,2591050.0,unknown,reverse,,,,
6365,ECK125238092,TSS_2761,2591293.0,unknown,forward,,,,
6366,ECK125238093,TSS_2762,2591337.0,unknown,forward,,,,
6367,ECK125238094,TSS_2763,2592511.0,unknown,forward,,,,
6368,ECK125238095,TSS_2764,2592549.0,unknown,forward,,,,
6369,ECK125238096,TSS_2765,2592711.0,unknown,forward,,,,
6370,ECK125238097,TSS_2766,2596763.0,unknown,reverse,,,,
6371,ECK125238098,TSS_2767,2597654.0,unknown,reverse,,,,
6372,ECK125238099,TSS_2768,2598879.0,unknown,reverse,,,,
6373,ECK125238100,TSS_2769,2599483.0,unknown,reverse,,,,
6374,ECK125238101,TSS_2770,2599588.0,unknown,reverse,,,,
6375,ECK125238102,TSS_2773,2600100.0,unknown,forward,,,,
6376,ECK125238103,TSS_2774,2600225.0,unknown,forward,,,,
6377,ECK125238104,TSS_2775,2617541.0,unknown,forward,,,,
6378,ECK125238105,TSS_2776,2617552.0,unknown,forward,,,,
6379,ECK125238106,TSS_2777,2617557.0,unknown,forward,,,,
6380,ECK125238107,TSS_2778,2617563.0,unknown,forward,,,,
6381,ECK125238108,TSS_2779,2618805.0,unknown,reverse,,,,
6382,ECK125238109,TSS_2780,2620986.0,unknown,reverse,,,,
6383,ECK125238110,TSS_2781 (cluster),2625007.0,unknown,forward,,,,
6384,ECK125238111,TSS_2782 (cluster),2625014.0,unknown,forward,,,,
6385,ECK125238112,TSS_2784,2629763.0,unknown,forward,,,,
6386,ECK125238113,TSS_2785,2633290.0,unknown,reverse,,,,
6387,ECK125238114,TSS_2786,2634070.0,unknown,reverse,,,,
6388,ECK125238115,TSS_2787,2634090.0,unknown,reverse,,,,
6389,ECK125238116,TSS_2788 (cluster),2634100.0,unknown,reverse,,,,
6390,ECK125238117,TSS_2789,2634102.0,unknown,reverse,,,,
6391,ECK125238118,TSS_2790,2634105.0,unknown,reverse,,,,
6392,ECK125238119,TSS_2792,2636300.0,unknown,reverse,,,,
6393,ECK125238120,TSS_2793,2636452.0,unknown,reverse,,,,
6394,ECK125238121,TSS_2794,2637789.0,unknown,reverse,,,,
6395,ECK125238122,TSS_2795 (cluster),2638676.0,unknown,reverse,,,,
6396,ECK125238123,TSS_2796 (cluster),2638683.0,unknown,reverse,,,,
6397,ECK125238124,TSS_2797,2639033.0,unknown,reverse,,,,
6398,ECK125238125,TSS_2798,2639305.0,unknown,reverse,,,,
6399,ECK125238126,TSS_2799 (cluster),2639374.0,unknown,reverse,,,,
6400,ECK125238127,TSS_2800,2639941.0,unknown,reverse,,,,
6401,ECK125238128,TSS_2801,2639974.0,unknown,reverse,,,,
6402,ECK125238129,TSS_2802,2640203.0,unknown,reverse,,,,
6403,ECK125238130,TSS_2803,2640283.0,unknown,reverse,,,,
6404,ECK125238131,TSS_2804 (cluster),2640538.0,unknown,reverse,,,,
6405,ECK125238132,TSS_2805,2640541.0,unknown,reverse,,,,
6406,ECK125238133,TSS_2806,2640554.0,unknown,reverse,,,,
6407,ECK125238134,TSS_2807,2640563.0,unknown,reverse,,,,
6408,ECK125238135,TSS_2808,2640565.0,unknown,reverse,,,,
6409,ECK125238136,TSS_2809 (cluster),2641405.0,unknown,reverse,,,,
6410,ECK125238137,TSS_2810,2641922.0,unknown,reverse,,,,
6411,ECK125238138,TSS_2811 (cluster),2641929.0,unknown,reverse,,,,
6412,ECK125238139,TSS_2812,2641933.0,unknown,reverse,,,,
6413,ECK125238140,TSS_2813 (cluster),2641985.0,unknown,reverse,,,,
6414,ECK125238141,TSS_2814 (cluster),2641990.0,unknown,reverse,,,,
6415,ECK125238142,TSS_2815,2641997.0,unknown,reverse,,,,
6416,ECK125238143,TSS_2816,2642045.0,unknown,reverse,,,,
6417,ECK125238144,TSS_2817,2644379.0,unknown,reverse,,,,
6418,ECK125238145,TSS_2818,2644913.0,unknown,reverse,,,,
6419,ECK125238146,TSS_2819,2647653.0,unknown,reverse,,,,
6420,ECK125238147,TSS_2820,2651918.0,unknown,reverse,,,,
6421,ECK125238148,TSS_2821 (cluster),2651928.0,unknown,reverse,,,,
6422,ECK125238149,TSS_2822 (cluster),2652468.0,unknown,forward,,,,
6423,ECK125238150,TSS_2823,2656567.0,unknown,reverse,,,,
6424,ECK125238151,TSS_2824,2656727.0,unknown,reverse,,,,
6425,ECK125238152,TSS_2825,2658287.0,unknown,reverse,,,,
6426,ECK125238153,TSS_2826,2658293.0,unknown,reverse,,,,
6427,ECK125238154,TSS_2827,2661124.0,unknown,reverse,,,,
6428,ECK125238155,TSS_2828,2661560.0,unknown,reverse,,,,
6429,ECK125238156,TSS_2829 (cluster),2661634.0,unknown,reverse,,,,
6430,ECK125238157,TSS_2830,2661996.0,unknown,reverse,,,,
6431,ECK125238158,TSS_2831,2662268.0,unknown,reverse,,,,
6432,ECK125238159,TSS_2832,2663305.0,unknown,reverse,,,,
6433,ECK125238160,TSS_2833 (cluster),2663405.0,unknown,forward,,,,
6434,ECK125238161,TSS_2834,2663415.0,unknown,forward,,,,
6435,ECK125238162,TSS_2835,2673321.0,unknown,forward,,,,
6436,ECK125238163,TSS_2836 (cluster),2684844.0,unknown,reverse,,,,
6437,ECK125238164,TSS_2837,2684848.0,unknown,reverse,,,,
6438,ECK125238165,TSS_2838,2684852.0,unknown,reverse,,,,
6439,ECK125238166,TSS_2839,2684858.0,unknown,reverse,,,,
6440,ECK125238167,TSS_2840,2684978.0,unknown,reverse,,,,
6441,ECK125238168,TSS_2841,2685334.0,unknown,reverse,,,,
6442,ECK125238169,TSS_2842,2685346.0,unknown,reverse,,,,
6443,ECK125238170,TSS_2843,2685533.0,unknown,reverse,,,,
6444,ECK125238171,TSS_2844 (cluster),2685538.0,unknown,reverse,,,,
6445,ECK125238172,TSS_2845 (cluster),2685572.0,unknown,reverse,,,,
6446,ECK125238173,TSS_2846,2690181.0,unknown,reverse,,,,
6447,ECK125238174,TSS_2847,2690186.0,unknown,reverse,,,,
6448,ECK125238175,TSS_2850,2694924.0,unknown,reverse,,,,
6449,ECK125238176,TSS_2852,2697755.0,unknown,reverse,,,,
6450,ECK125238177,TSS_2853,2698592.0,unknown,reverse,,,,
6451,ECK125238178,TSS_2854,2700336.0,unknown,reverse,,,,
6452,ECK125238179,TSS_2856,2702292.0,unknown,reverse,,,,
6453,ECK125238180,TSS_2857,2702302.0,unknown,reverse,,,,
6454,ECK125238181,TSS_2858,2703503.0,unknown,reverse,,,,
6455,ECK125238182,TSS_2859,2704008.0,unknown,reverse,,,,
6456,ECK125238183,TSS_2860 (cluster),2704016.0,unknown,reverse,,,,
6457,ECK125238184,TSS_2861,2704074.0,unknown,reverse,,,,
6458,ECK125238185,TSS_2862,2704076.0,unknown,reverse,,,,
6459,ECK125238186,TSS_2863,2704093.0,unknown,reverse,,,,
6460,ECK125238187,TSS_2864,2704101.0,unknown,reverse,,,,
6461,ECK125238188,TSS_2865 (cluster),2704183.0,unknown,reverse,,,,
6462,ECK125238189,TSS_2866,2706051.0,unknown,reverse,,,,
6463,ECK125238190,TSS_2867,2707204.0,unknown,reverse,,,,
6464,ECK125238191,TSS_2868 (cluster),2707211.0,unknown,reverse,,,,
6465,ECK125238192,TSS_2869,2709043.0,unknown,reverse,,,,
6466,ECK125238193,TSS_2870,2709761.0,unknown,reverse,,,,
6467,ECK125238194,TSS_2871,2709854.0,unknown,reverse,,,,
6468,ECK125238196,TSS_2873,2710392.0,unknown,forward,,,,
6469,ECK125238197,TSS_2874 (cluster),2712878.0,unknown,forward,,,,
6470,ECK125238198,TSS_2875,2716280.0,unknown,reverse,,,,
6471,ECK125238199,TSS_2876,2716282.0,unknown,reverse,,,,
6472,ECK125238200,TSS_2877,2716291.0,unknown,reverse,,,,
6473,ECK125238201,TSS_2878 (cluster),2716431.0,unknown,reverse,,,,
6474,ECK125238202,TSS_2879 (cluster),2716446.0,unknown,reverse,,,,
6475,ECK125238203,TSS_2880,2716470.0,unknown,reverse,,,,
6476,ECK125238204,TSS_2881,2716473.0,unknown,reverse,,,,
6477,ECK125238205,TSS_2882,2716478.0,unknown,reverse,,,,
6478,ECK125238206,TSS_2883,2716482.0,unknown,reverse,,,,
6479,ECK125238207,TSS_2884 (cluster),2716501.0,unknown,reverse,,,,
6480,ECK125238208,TSS_2885 (cluster),2716511.0,unknown,reverse,,,,
6481,ECK125238209,TSS_2886 (cluster),2716522.0,unknown,reverse,,,,
6482,ECK125238210,TSS_2887,2716686.0,unknown,forward,,,,
6483,ECK125238211,TSS_2888,2716730.0,unknown,forward,,,,
6484,ECK125238212,TSS_2890 (cluster),2718554.0,unknown,reverse,,,,
6485,ECK125238213,TSS_2891,2718593.0,unknown,reverse,,,,
6486,ECK125238214,TSS_2892,2718965.0,unknown,reverse,,,,
6487,ECK125238215,TSS_2893,2722287.0,unknown,forward,,,,
6488,ECK125238216,TSS_2894,2722503.0,unknown,forward,,,,
6489,ECK125238217,TSS_2895 (cluster),2722625.0,unknown,forward,,,,
6490,ECK125238218,TSS_2897,2723828.0,unknown,forward,,,,
6491,ECK125238219,TSS_2898 (cluster),2724586.0,unknown,reverse,,,,
6492,ECK125238220,TSS_2899,2724730.0,unknown,reverse,,,,
6493,ECK125238221,TSS_2900,2725342.0,unknown,reverse,,,,
6494,ECK125238222,TSS_2901,2725834.0,unknown,forward,,,,
6495,ECK125238223,TSS_2902,2731272.0,unknown,reverse,,,,
6496,ECK125238224,TSS_2903 (cluster),2733127.0,unknown,reverse,,,,
6497,ECK125238225,TSS_2904 (cluster),2734197.0,unknown,reverse,,,,
6498,ECK125238226,TSS_2905,2734202.0,unknown,reverse,,,,
6499,ECK125238227,TSS_2907,2734207.0,unknown,reverse,,,,
6500,ECK125238228,TSS_2908 (cluster),2734293.0,unknown,reverse,,,,
6501,ECK125238229,TSS_2909,2735050.0,unknown,reverse,,,,
6502,ECK125238230,TSS_2910,2735058.0,unknown,reverse,,,,
6503,ECK125238231,TSS_2911,2735067.0,unknown,reverse,,,,
6504,ECK125238232,TSS_2912,2735835.0,unknown,reverse,,,,
6505,ECK125238233,TSS_2913,2735898.0,unknown,reverse,,,,
6506,ECK125238234,TSS_2914,2735960.0,unknown,forward,,,,
6507,ECK125238235,TSS_2915,2736025.0,unknown,forward,,,,
6508,ECK125238236,TSS_2916 (cluster),2736071.0,unknown,forward,,,,
6509,ECK125238237,TSS_2917,2736085.0,unknown,forward,,,,
6510,ECK125238238,TSS_2918,2736248.0,unknown,forward,,,,
6511,ECK125238239,TSS_2919,2736286.0,unknown,forward,,,,
6512,ECK125238240,TSS_2920 (cluster),2736329.0,unknown,forward,,,,
6513,ECK125238241,TSS_2921 (cluster),2736345.0,unknown,forward,,,,
6514,ECK125238242,TSS_2922,2736549.0,unknown,forward,,,,
6515,ECK125238243,TSS_2923,2736555.0,unknown,forward,,,,
6516,ECK125238244,TSS_2924,2736559.0,unknown,forward,,,,
6517,ECK125238245,TSS_2925,2736561.0,unknown,forward,,,,
6518,ECK125238246,TSS_2926,2736565.0,unknown,forward,,,,
6519,ECK125238247,TSS_2927,2736586.0,unknown,forward,,,,
6520,ECK125238248,TSS_2928,2736612.0,unknown,forward,,,,
6521,ECK125238249,TSS_2929,2736658.0,unknown,reverse,,,,
6522,ECK125238250,TSS_2930,2737089.0,unknown,forward,,,,
6523,ECK125238251,TSS_2931 (cluster),2737123.0,unknown,forward,,,,
6524,ECK125238252,TSS_2932,2737131.0,unknown,forward,,,,
6525,ECK125238253,TSS_2933,2737251.0,unknown,forward,,,,
6526,ECK125238254,TSS_2934 (cluster),2737256.0,unknown,forward,,,,
6527,ECK125238255,TSS_2935,2737260.0,unknown,forward,,,,
6528,ECK125238256,TSS_2936 (cluster),2737373.0,unknown,forward,,,,
6529,ECK125238257,TSS_2937,2737381.0,unknown,forward,,,,
6530,ECK125238258,TSS_2938 (cluster),2737413.0,unknown,forward,,,,
6531,ECK125238259,TSS_2939,2737580.0,unknown,forward,,,,
6532,ECK125238260,TSS_2940,2737804.0,unknown,forward,,,,
6533,ECK125238261,TSS_2941,2739800.0,unknown,reverse,,,,
6534,ECK125238262,TSS_2942,2740969.0,unknown,reverse,,,,
6535,ECK125238263,TSS_2945,2743141.0,unknown,forward,,,,
6536,ECK125238264,TSS_2946,2743327.0,unknown,forward,,,,
6537,ECK125238265,TSS_2947,2744532.0,unknown,reverse,,,,
6538,ECK125238266,TSS_2948,2744644.0,unknown,reverse,,,,
6539,ECK125238267,TSS_2949,2744647.0,unknown,reverse,,,,
6540,ECK125238268,TSS_2950,2744657.0,unknown,reverse,,,,
6541,ECK125238269,TSS_2951,2744665.0,unknown,reverse,,,,
6542,ECK125238270,TSS_2953,2746288.0,unknown,reverse,,,,
