,TRANSCRIPTION_UNIT_ID,GENE_ID
4783,ECK120027593,ECK120004258
4784,ECK120027595,ECK120001606
4785,ECK120027596,ECK120016318
4786,ECK120027596,ECK120002444
4787,ECK120027596,ECK120004262
4788,ECK120027597,ECK120004264
4789,ECK120027597,ECK120004263
4790,ECK120027597,ECK120002423
4791,ECK120027598,ECK120002233
4792,ECK120027600,ECK120001237
4793,ECK120027601,ECK120004266
4794,ECK120027602,ECK120004274
4795,ECK120027602,ECK120004273
4796,ECK120027602,ECK120004272
4797,ECK120027602,ECK120004275
4798,ECK120027602,ECK120004276
4799,ECK120027602,ECK120004271
4800,ECK120027603,ECK120004277
4801,ECK120027603,ECK120004278
4802,ECK120027604,ECK120002017
4803,ECK120027605,ECK120004282
4804,ECK120027605,ECK120004281
4805,ECK120027605,ECK120004280
4806,ECK120027605,ECK120004279
4807,ECK120027606,ECK120004284
4808,ECK120027607,ECK120004285
4809,ECK120027607,ECK120004286
4810,ECK120027608,ECK120004287
4811,ECK120027609,ECK120001530
4812,ECK120027610,ECK120001688
4813,ECK120027611,ECK120004294
4814,ECK120027612,ECK120000084
4815,ECK120027613,ECK120004296
4816,ECK120027614,ECK120004297
4817,ECK120027617,ECK120004301
4818,ECK120027617,ECK120004302
4819,ECK120027617,ECK120004300
4820,ECK120027617,ECK120023916
4821,ECK120027617,ECK120004299
4822,ECK120027618,ECK120004303
4823,ECK120027619,ECK120002099
4824,ECK120027619,ECK120000337
4825,ECK120027620,ECK120002101
4826,ECK120027621,ECK120002104
4827,ECK120027622,ECK120004304
4828,ECK120027623,ECK120002106
4829,ECK120027624,ECK120002107
4830,ECK120027625,ECK120000838
4831,ECK120027626,ECK120001474
4832,ECK120027627,ECK120026454
4833,ECK120027628,ECK120001479
4834,ECK120027629,ECK120001703
4835,ECK120027629,ECK120002108
4836,ECK120027629,ECK120002109
4837,ECK120027630,ECK120002110
4838,ECK120027631,ECK120002111
4839,ECK120027632,ECK120002112
4840,ECK120027633,ECK120002116
4841,ECK120027634,ECK120001405
4842,ECK120027634,ECK120002117
4843,ECK120027635,ECK120002118
4844,ECK120027636,ECK120000405
4845,ECK120027637,ECK120002122
4846,ECK120027639,ECK120001366
4847,ECK120027641,ECK120002124
4848,ECK120027641,ECK120002123
4849,ECK120027642,ECK120002127
4850,ECK120027643,ECK120002130
4851,ECK120027644,ECK120002131
4852,ECK120027645,ECK120002132
4853,ECK120027646,ECK120002133
4854,ECK120027648,ECK120002137
4855,ECK120027649,ECK120002144
4856,ECK120027649,ECK120002146
4857,ECK120027649,ECK120002145
4858,ECK120027650,ECK120002627
4859,ECK120027651,ECK120002147
4860,ECK120027652,ECK120002148
4861,ECK120027654,ECK120002150
4862,ECK120027655,ECK120002151
4863,ECK120027655,ECK120000975
4864,ECK120027656,ECK120002152
4865,ECK120027657,ECK120002153
4866,ECK120027658,ECK120016319
4867,ECK120027659,ECK120001167
4868,ECK120027660,ECK120001241
4869,ECK120027661,ECK120000103
4870,ECK120027662,ECK120002158
4871,ECK120027663,ECK120002171
4872,ECK120027663,ECK120002172
4873,ECK120027664,ECK120002174
4874,ECK120027665,ECK120001698
4875,ECK120027666,ECK120001168
4876,ECK120027666,ECK120000837
4877,ECK120027667,ECK120001702
4878,ECK120027668,ECK120001699
4879,ECK120027669,ECK120001700
4880,ECK120027669,ECK120001701
4881,ECK120027670,ECK120001890
4882,ECK120027671,ECK120001818
4883,ECK120027672,ECK120000926
4884,ECK120027672,ECK120002442
4885,ECK120027673,ECK120002175
4886,ECK120027674,ECK120002176
4887,ECK120027675,ECK120002177
4888,ECK120027675,ECK120002179
4889,ECK120027675,ECK120002178
4890,ECK120027676,ECK120001240
4891,ECK120027677,ECK120001169
4892,ECK120027678,ECK120001173
4893,ECK120027679,ECK120001174
4894,ECK120027680,ECK120001626
4895,ECK120027681,ECK120000954
4896,ECK120027682,ECK120001175
4897,ECK120027683,ECK120001627
4898,ECK120027684,ECK120002534
4899,ECK120027685,ECK120001630
4900,ECK120027686,ECK120001631
4901,ECK120027687,ECK120001632
4902,ECK120027688,ECK120001633
4903,ECK120027689,ECK120001634
4904,ECK120027690,ECK120001637
4905,ECK120027690,ECK120001638
4906,ECK120027690,ECK120001639
4907,ECK120027691,ECK120001649
4908,ECK120027691,ECK120001648
4909,ECK120027692,ECK120001653
4910,ECK120027692,ECK120001652
4911,ECK120027692,ECK120001651
4912,ECK120027692,ECK120026455
4913,ECK120027693,ECK120001490
4914,ECK120027694,ECK120002439
4915,ECK120027694,ECK120004465
4916,ECK120027694,ECK120002438
4917,ECK120027694,ECK120002440
4918,ECK120027694,ECK120004308
4919,ECK120027695,ECK120001176
4920,ECK120027696,ECK120001177
4921,ECK120027697,ECK120000986
4922,ECK120027698,ECK120001659
4923,ECK120027699,ECK120001660
4924,ECK120027701,ECK120001664
4925,ECK120027702,ECK120001665
4926,ECK120027703,ECK120001666
4927,ECK120027704,ECK120001668
4928,ECK120027704,ECK120001333
4929,ECK120027704,ECK120001667
4930,ECK120027705,ECK120000369
4931,ECK120027705,ECK120000368
4932,ECK120027706,ECK120001180
4933,ECK120027707,ECK120001670
4934,ECK120027707,ECK120001669
4935,ECK120027708,ECK120001495
4936,ECK120027709,ECK120001672
4937,ECK120027709,ECK120001671
4938,ECK120027710,ECK120002222
4939,ECK120027711,ECK120004309
4940,ECK120027711,ECK120004310
4941,ECK120027712,ECK120000406
4942,ECK120027713,ECK120000835
4943,ECK120027715,ECK120001418
4944,ECK120027715,ECK120001417
4945,ECK120027715,ECK120001419
4946,ECK120027715,ECK120001442
4947,ECK120027715,ECK120004311
4948,ECK120027715,ECK120001420
4949,ECK120027715,ECK120001421
4950,ECK120027715,ECK120001268
4951,ECK120027715,ECK120000831
4952,ECK120027715,ECK120001414
4953,ECK120027715,ECK120001415
4954,ECK120027715,ECK120001416
4955,ECK120027716,ECK120001422
4956,ECK120027717,ECK120004312
4957,ECK120027718,ECK120016323
4958,ECK120027718,ECK120000203
4959,ECK120027718,ECK120001181
4960,ECK120027718,ECK120001182
4961,ECK120027718,ECK120001058
4962,ECK120027719,ECK120001427
4963,ECK120027719,ECK120001426
4964,ECK120027720,ECK120001428
4965,ECK120027721,ECK120001429
4966,ECK120027722,ECK120000729
4967,ECK120027723,ECK120000824
4968,ECK120027724,ECK120001430
4969,ECK120027725,ECK120001432
4970,ECK120027725,ECK120000730
4971,ECK120027726,ECK120001433
4972,ECK120027727,ECK120001434
4973,ECK120027728,ECK120004315
4974,ECK120027728,ECK120001438
4975,ECK120027728,ECK120001439
4976,ECK120027728,ECK120004314
4977,ECK120027729,ECK120001439
4978,ECK120027730,ECK120001363
4979,ECK120027731,ECK120001010
4980,ECK120027731,ECK120001440
4981,ECK120027731,ECK120000690
4982,ECK120027731,ECK120001441
4983,ECK120027732,ECK120001762
4984,ECK120027733,ECK120001764
4985,ECK120027735,ECK120001766
4986,ECK120027736,ECK120001768
4987,ECK120027737,ECK120001770
4988,ECK120027737,ECK120001769
4989,ECK120027738,ECK120001771
4990,ECK120027739,ECK120004316
4991,ECK120027740,ECK120001773
4992,ECK120027740,ECK120001772
4993,ECK120027741,ECK120001774
4994,ECK120027742,ECK120001775
4995,ECK120027743,ECK120001777
4996,ECK120027743,ECK120001776
4997,ECK120027743,ECK120001778
4998,ECK120027744,ECK120001779
4999,ECK120027744,ECK120001780
5000,ECK120027745,ECK120001781
5001,ECK120027745,ECK120001784
5002,ECK120027745,ECK120001783
5003,ECK120027745,ECK120001782
5004,ECK120027746,ECK120001785
5005,ECK120027747,ECK120001786
5006,ECK120027748,ECK120001790
5007,ECK120027749,ECK120001791
5008,ECK120027750,ECK120001793
5009,ECK120027750,ECK120001792
5010,ECK120027750,ECK120001795
5011,ECK120027750,ECK120001794
5012,ECK120027751,ECK120001800
5013,ECK120027752,ECK120001801
5014,ECK120027753,ECK120001803
5015,ECK120027755,ECK120000918
5016,ECK120027756,ECK120001804
5017,ECK120027757,ECK120001805
5018,ECK120027762,ECK120001812
5019,ECK120027763,ECK120001831
5020,ECK120027764,ECK120001832
5021,ECK120027765,ECK120001833
5022,ECK120027765,ECK120001834
5023,ECK120027765,ECK120001835
5024,ECK120027766,ECK120001837
5025,ECK120027766,ECK120001836
5026,ECK120027767,ECK120001841
5027,ECK120027768,ECK120001842
5028,ECK120027770,ECK120001362
5029,ECK120027770,ECK120001361
5030,ECK120027772,ECK120001185
5031,ECK120027772,ECK120000119
5032,ECK120027774,ECK120002647
5033,ECK120027776,ECK120001497
5034,ECK120027776,ECK120001843
5035,ECK120027776,ECK120001645
5036,ECK120027777,ECK120001844
5037,ECK120027778,ECK120001186
5038,ECK120027779,ECK120001188
5039,ECK120027780,ECK120001847
5040,ECK120027781,ECK120001850
5041,ECK120027784,ECK120001851
5042,ECK120027785,ECK120001853
5043,ECK120027785,ECK120001854
5044,ECK120027785,ECK120001852
5045,ECK120027786,ECK120001065
5046,ECK120027787,ECK120001855
5047,ECK120027788,ECK120000218
5048,ECK120027789,ECK120001856
5049,ECK120027790,ECK120001859
5050,ECK120027790,ECK120001858
5051,ECK120027791,ECK120001860
5052,ECK120027792,ECK120000230
5053,ECK120027793,ECK120001862
5054,ECK120027794,ECK120001864
5055,ECK120027794,ECK120001863
5056,ECK120027795,ECK120001867
5057,ECK120027796,ECK120001868
5058,ECK120027797,ECK120001869
5059,ECK120027798,ECK120000398
5060,ECK120027799,ECK120001878
5061,ECK120027800,ECK120001881
5062,ECK120027800,ECK120001880
5063,ECK120027800,ECK120001879
5064,ECK120027801,ECK120001882
5065,ECK120027802,ECK120002649
5066,ECK120027803,ECK120000704
5067,ECK120027804,ECK120000703
5068,ECK120027805,ECK120004321
5069,ECK120027805,ECK120001190
5070,ECK120027806,ECK120002306
5071,ECK120027808,ECK120004322
5072,ECK120027809,ECK120004326
5073,ECK120027809,ECK120004325
5074,ECK120027810,ECK120004327
5075,ECK120027810,ECK120016324
5076,ECK120027811,ECK120002307
5077,ECK120027812,ECK120002069
5078,ECK120027812,ECK120002071
5079,ECK120027813,ECK120004330
5080,ECK120027814,ECK120004331
5081,ECK120027815,ECK120004332
5082,ECK120027817,ECK120002571
5083,ECK120027817,ECK120002651
5084,ECK120027818,ECK120001191
5085,ECK120027819,ECK120002308
5086,ECK120027820,ECK120004335
5087,ECK120027820,ECK120004334
5088,ECK120027822,ECK120004337
5089,ECK120027823,ECK120004338
5090,ECK120027824,ECK120004340
5091,ECK120027825,ECK120004343
5092,ECK120027825,ECK120004342
5093,ECK120027826,ECK120004345
5094,ECK120027826,ECK120001746
5095,ECK120027826,ECK120004346
5096,ECK120027826,ECK120004344
5097,ECK120027827,ECK120004347
5098,ECK120027828,ECK120004348
5099,ECK120027829,ECK120004350
5100,ECK120027830,ECK120004360
5101,ECK120027831,ECK120002311
5102,ECK120027832,ECK120004362
5103,ECK120027833,ECK120004363
5104,ECK120027834,ECK120004365
5105,ECK120027835,ECK120004368
5106,ECK120027836,ECK120004369
5107,ECK120027836,ECK120004371
5108,ECK120027836,ECK120004370
5109,ECK120027837,ECK120002293
5110,ECK120027837,ECK120002314
5111,ECK120027837,ECK120002312
5112,ECK120027837,ECK120002313
5113,ECK120027838,ECK120000732
5114,ECK120027839,ECK120002567
5115,ECK120027840,ECK120004372
5116,ECK120027841,ECK120004374
5117,ECK120027842,ECK120004375
5118,ECK120027843,ECK120004377
5119,ECK120027844,ECK120004378
5120,ECK120027845,ECK120004379
5121,ECK120027846,ECK120000686
5122,ECK120027847,ECK120004384
5123,ECK120027847,ECK120004383
5124,ECK120027848,ECK120004385
5125,ECK120027849,ECK120002232
5126,ECK120027850,ECK120023922
5127,ECK120027850,ECK120004390
5128,ECK120027850,ECK120004389
5129,ECK120027851,ECK120004391
5130,ECK120027852,ECK120026456
5131,ECK120027853,ECK120004393
5132,ECK120027853,ECK120004392
5133,ECK120027854,ECK120004396
5134,ECK120027854,ECK120002318
5135,ECK120027855,ECK120004398
5136,ECK120027856,ECK120004399
5137,ECK120027857,ECK120004400
5138,ECK120027857,ECK120026457
5139,ECK120027859,ECK120004402
5140,ECK120027859,ECK120004401
5141,ECK120027859,ECK120016925
5142,ECK120027860,ECK120026459
5143,ECK120027860,ECK120026458
5144,ECK120027861,ECK120004404
5145,ECK120027862,ECK120002319
5146,ECK120027863,ECK120004405
5147,ECK120027863,ECK120004406
5148,ECK120027863,ECK120004407
5149,ECK120027864,ECK120004409
5150,ECK120027864,ECK120002320
5151,ECK120027864,ECK120004410
5152,ECK120027864,ECK120002321
5153,ECK120027864,ECK120015144
5154,ECK120027864,ECK120002322
5155,ECK120027864,ECK120004408
5156,ECK120027865,ECK120004411
5157,ECK120027866,ECK120016325
5158,ECK120027866,ECK120004412
5159,ECK120027867,ECK120004414
5160,ECK120027869,ECK120004419
5161,ECK120027870,ECK120004421
5162,ECK120027870,ECK120004420
5163,ECK120027870,ECK120004422
5164,ECK120027871,ECK120004424
5165,ECK120027872,ECK120004425
5166,ECK120027873,ECK120004426
5167,ECK120027873,ECK120004427
5168,ECK120027874,ECK120002324
5169,ECK120027874,ECK120004428
5170,ECK120027875,ECK120004430
5171,ECK120027875,ECK120004429
5172,ECK120027876,ECK120004432
5173,ECK120027877,ECK120004433
5174,ECK120027878,ECK120001353
5175,ECK120027879,ECK120000018
5176,ECK120027879,ECK120004435
5177,ECK120027881,ECK120002325
5178,ECK120027882,ECK120004437
5179,ECK120027883,ECK120002326
5180,ECK120027884,ECK120004439
5181,ECK120027886,ECK120004443
5182,ECK120027887,ECK120000841
5183,ECK120027887,ECK120001380
5184,ECK120027887,ECK120002019
5185,ECK120027888,ECK120002018
5186,ECK120027889,ECK120016327
5187,ECK120027890,ECK120004444
5188,ECK120027890,ECK120004445
5189,ECK120027891,ECK120004446
5190,ECK120027892,ECK120002066
5191,ECK120027893,ECK120002217
5192,ECK120027895,ECK120000934
5193,ECK120027896,ECK120001269
5194,ECK120027896,ECK120001306
5195,ECK120027897,ECK120000939
5196,ECK120027898,ECK120000913
5197,ECK120027899,ECK120001597
5198,ECK120027901,ECK120001329
5199,ECK120027902,ECK120001265
5200,ECK120027903,ECK120004107
5201,ECK120027904,ECK120002622
5202,ECK120027905,ECK120001264
5203,ECK120027906,ECK120002618
5204,ECK120027907,ECK120002599
5205,ECK120027908,ECK120016921
5206,ECK120027909,ECK120001951
5207,ECK120027910,ECK120002614
5208,ECK120027911,ECK120002598
5209,ECK120027912,ECK120003336
5210,ECK120027913,ECK120003332
5211,ECK120027914,ECK120002602
5212,ECK120027915,ECK120016295
5213,ECK120027916,ECK120002733
5214,ECK120027938,ECK120000121
5215,ECK120027941,ECK120000992
5216,ECK120029296,ECK120000541
5217,ECK120029296,ECK120001068
5218,ECK120029296,ECK120001069
5219,ECK120029298,ECK120000076
5220,ECK120029299,ECK120002198
5221,ECK120029300,ECK120002793
5222,ECK120029300,ECK120002792
5223,ECK120029300,ECK120002791
5224,ECK120029301,ECK120002808
5225,ECK120029303,ECK120000047
5226,ECK120029305,ECK120002940
5227,ECK120029306,ECK120003000
5228,ECK120029307,ECK120003001
5229,ECK120029308,ECK120003114
5230,ECK120029309,ECK120001751
5231,ECK120029310,ECK120003239
5232,ECK120029310,ECK120003238
5233,ECK120029311,ECK120003295
5234,ECK120029313,ECK120026449
5235,ECK120029313,ECK120026448
5236,ECK120029314,ECK120003349
5237,ECK120029315,ECK120003364
5238,ECK120029316,ECK120026450
5239,ECK120029317,ECK120000067
5240,ECK120029318,ECK120000698
5241,ECK120029320,ECK120003660
5242,ECK120029321,ECK120001384
5243,ECK120029322,ECK120000003
5244,ECK120029323,ECK120001423
5245,ECK120029324,ECK120000643
5246,ECK120029326,ECK120002016
5247,ECK120029327,ECK120004063
5248,ECK120029327,ECK120004062
5249,ECK120029328,ECK120001391
5250,ECK120029329,ECK120001345
5251,ECK120029330,ECK120001616
5252,ECK120029331,ECK120000015
5253,ECK120029332,ECK120000016
5254,ECK120029333,ECK120004289
5255,ECK120029334,ECK120001636
5256,ECK120029335,ECK120000328
5257,ECK120029336,ECK120000754
5258,ECK120029337,ECK120000001
5259,ECK120029338,ECK120000039
5260,ECK120029339,ECK120001448
5261,ECK120029340,ECK120002942
5262,ECK120029426,ECK120001209
5263,ECK120029426,ECK120000872
5264,ECK120029427,ECK120001246
5265,ECK120029427,ECK120000872
5266,ECK120029427,ECK120001209
5267,ECK120029427,ECK120000433
5268,ECK120029427,ECK120000990
5269,ECK120029427,ECK120000499
5270,ECK120029427,ECK120000701
5271,ECK120029427,ECK120000702
5272,ECK120029470,ECK120002013
5273,ECK120029471,ECK120000089
5274,ECK120029471,ECK120001180
5275,ECK120029472,ECK120000368
5276,ECK120029472,ECK120001180
5277,ECK120029472,ECK120000089
5278,ECK120029514,ECK120001809
5279,ECK120029515,ECK120000826
5280,ECK120029515,ECK120000564
5281,ECK120029515,ECK120001224
5282,ECK120029516,ECK120000850
5283,ECK120029517,ECK120000850
5284,ECK120029518,ECK120001553
5285,ECK120029601,ECK120003983
5286,ECK120029602,ECK120002283
5287,ECK120029602,ECK120000148
5288,ECK120029602,ECK120000002
5289,ECK120029603,ECK120001356
5290,ECK120029603,ECK120001355
5291,ECK120029603,ECK120000832
5292,ECK120029858,ECK120003619
5293,ECK120029859,ECK120004162
5294,ECK120029859,ECK120004163
5295,ECK120029970,ECK120001851
5296,ECK120029970,ECK120001854
5297,ECK120029970,ECK120001853
5298,ECK120029970,ECK120001852
5299,ECK120029971,ECK120000610
5300,ECK120030120,ECK120002389
5301,ECK120030120,ECK120004210
5302,ECK120030121,ECK120004211
5303,ECK120030121,ECK120001623
5304,ECK120030121,ECK120004213
5305,ECK120030121,ECK120004212
5306,ECK120030122,ECK120001623
5307,ECK120030122,ECK120004213
5308,ECK120030123,ECK120001883
5309,ECK120030124,ECK120002251
5310,ECK120030125,ECK120001704
5311,ECK120030126,ECK120001796
5312,ECK120030128,ECK120003062
5313,ECK120030128,ECK120003061
5314,ECK120030129,ECK120001066
5315,ECK120030130,ECK120002202
5316,ECK120030130,ECK120001621
5317,ECK120030130,ECK120002200
5318,ECK120030130,ECK120002201
5319,ECK120030131,ECK120002203
5320,ECK120030132,ECK120000371
5321,ECK120030132,ECK120000374
5322,ECK120030132,ECK120000372
5323,ECK120030132,ECK120000370
5324,ECK120030132,ECK120000373
5325,ECK120030133,ECK120001948
5326,ECK120030134,ECK120001945
5327,ECK120030135,ECK120002228
5328,ECK120030136,ECK120001728
5329,ECK120030137,ECK120001727
5330,ECK120030138,ECK120004265
5331,ECK120030140,ECK120001840
5332,ECK120030141,ECK120003989
5333,ECK120030142,ECK120003988
5334,ECK120030142,ECK120001749
5335,ECK120030143,ECK120003987
5336,ECK120030144,ECK120001906
5337,ECK120030144,ECK120001907
5338,ECK120030145,ECK120002143
5339,ECK120030146,ECK120001908
5340,ECK120030146,ECK120001909
5341,ECK120030146,ECK120001910
5342,ECK120030147,ECK120000453
5343,ECK120030147,ECK120000451
5344,ECK120030147,ECK120000452
5345,ECK120030148,ECK120002040
5346,ECK120030149,ECK120001258
5347,ECK120030150,ECK120001379
5348,ECK120030151,ECK120004416
5349,ECK120030152,ECK120003092
5350,ECK120030153,ECK120004082
5351,ECK120030154,ECK120003934
5352,ECK120030154,ECK120003933
5353,ECK120030155,ECK120002000
5354,ECK120030156,ECK120002604
5355,ECK120030158,ECK120029424
5356,ECK120030159,ECK120002575
5357,ECK120030160,ECK120002616
5358,ECK120030162,ECK120000363
5359,ECK120030162,ECK120002645
5360,ECK120030163,ECK120002621
5361,ECK120030164,ECK120002613
5362,ECK120030165,ECK120002712
5363,ECK120030166,ECK120000135
5364,ECK120030167,ECK120004192
5365,ECK120030168,ECK120004193
5366,ECK120030169,ECK120002384
5367,ECK120030170,ECK120002205
5368,ECK120030171,ECK120001561
5369,ECK120030172,ECK120003679
5370,ECK120030173,ECK120000013
5371,ECK120030175,ECK120001491
5372,ECK120030176,ECK120003156
5373,ECK120030177,ECK120003478
5374,ECK120030178,ECK120003479
5375,ECK120030179,ECK120003704
5376,ECK120030180,ECK120000849
5377,ECK120030181,ECK120002059
5378,ECK120030182,ECK120000004
5379,ECK120030183,ECK120003063
5380,ECK120030184,ECK120002250
5381,ECK120030184,ECK120000812
5382,ECK120030185,ECK120003678
5383,ECK120030186,ECK120002916
5384,ECK120030187,ECK120001315
5385,ECK120030188,ECK120002300
5386,ECK120030189,ECK120002258
5387,ECK120030189,ECK120016293
5388,ECK120030191,ECK120001532
5389,ECK120030192,ECK120000011
5390,ECK120030193,ECK120002466
5391,ECK120030194,ECK120002547
5392,ECK120030195,ECK120002467
5393,ECK120030196,ECK120004253
5394,ECK120030196,ECK120004254
5395,ECK120030196,ECK120004255
5396,ECK120030196,ECK120004256
5397,ECK120030196,ECK120002068
5398,ECK120030196,ECK120001328
5399,ECK120030196,ECK120004252
5400,ECK120030196,ECK120004247
5401,ECK120030196,ECK120004248
5402,ECK120030196,ECK120004249
5403,ECK120030196,ECK120004250
5404,ECK120030196,ECK120004251
5405,ECK120030197,ECK120004255
5406,ECK120030197,ECK120004252
5407,ECK120030197,ECK120004251
5408,ECK120030197,ECK120004250
5409,ECK120030197,ECK120001328
5410,ECK120030197,ECK120002068
5411,ECK120030197,ECK120004256
5412,ECK120030197,ECK120004247
5413,ECK120030197,ECK120004254
5414,ECK120030197,ECK120004253
5415,ECK120030197,ECK120004248
5416,ECK120030197,ECK120004249
5417,ECK120030198,ECK120001238
5418,ECK120030198,ECK120004246
5419,ECK120030199,ECK120001238
5420,ECK120030199,ECK120004246
5421,ECK120030200,ECK120001238
5422,ECK120030200,ECK120004246
5423,ECK120030201,ECK120000170
5424,ECK120030201,ECK120000171
5425,ECK120030202,ECK120000827
5426,ECK120030202,ECK120001115
5427,ECK120030202,ECK120001114
5428,ECK120030203,ECK120004306
5429,ECK120030223,ECK120001845
5430,ECK120030224,ECK120002609
5431,ECK120030627,ECK120000603
5432,ECK120030627,ECK120000602
5433,ECK120030627,ECK120000601
5434,ECK120030628,ECK120000601
5435,ECK120030628,ECK120000602
5436,ECK120030628,ECK120000603
5437,ECK120030629,ECK120000601
5438,ECK120030630,ECK120000601
5439,ECK120030631,ECK120000601
5440,ECK120030632,ECK120030076
5441,ECK120030633,ECK120000219
5442,ECK120030634,ECK120001069
5443,ECK120030634,ECK120000541
5444,ECK120030634,ECK120000485
5445,ECK120030634,ECK120001068
5446,ECK120030635,ECK120000485
5447,ECK120030635,ECK120000541
5448,ECK120030635,ECK120001068
5449,ECK120030635,ECK120001069
5450,ECK120030636,ECK120000200
5451,ECK120030637,ECK120016315
5452,ECK120030637,ECK120000202
5453,ECK120030638,ECK120001504
5454,ECK120030639,ECK120001504
5455,ECK120030640,ECK120001504
5456,ECK120030641,ECK120001214
5457,ECK120030642,ECK120000252
5458,ECK120030643,ECK120000252
5459,ECK120030644,ECK120000252
5460,ECK120030676,ECK120000160
5461,ECK120030677,ECK120000160
5462,ECK120030678,ECK120000166
5463,ECK120030679,ECK120000166
5464,ECK120030780,ECK120003641
5465,ECK120030781,ECK120000622
5466,ECK120030805,ECK120000445
5467,ECK120030805,ECK120002027
5468,ECK120030805,ECK120002028
5469,ECK120030805,ECK120000006
5470,ECK120032963,ECK120030093
5471,ECK120032964,ECK120030082
5472,ECK120032965,ECK120035076
5473,ECK120032966,ECK120030083
5474,ECK120032967,ECK120030092
5475,ECK120032968,ECK120002641
5476,ECK120033026,ECK120003139
5477,ECK120033026,ECK120003140
5478,ECK120033026,ECK120003141
5479,ECK120033026,ECK120003142
5480,ECK120033038,ECK120004323
5481,ECK120033211,ECK120002126
5482,ECK120033211,ECK120002125
5483,ECK120033221,ECK120000333
5484,ECK120033221,ECK120000341
5485,ECK120033221,ECK120000259
5486,ECK120033221,ECK120000614
5487,ECK120033221,ECK120000335
5488,ECK120033221,ECK120001074
5489,ECK120033221,ECK120001073
5490,ECK120033221,ECK120000336
5491,ECK120033221,ECK120000208
5492,ECK120033221,ECK120000612
5493,ECK120033221,ECK120000616
5494,ECK120033221,ECK120000338
5495,ECK120033221,ECK120000613
5496,ECK120033221,ECK120000615
5497,ECK120033221,ECK120000597
5498,ECK120033235,ECK120000259
5499,ECK120033235,ECK120001074
5500,ECK120033235,ECK120000335
5501,ECK120033235,ECK120000614
5502,ECK120033235,ECK120000615
5503,ECK120033235,ECK120000597
5504,ECK120033235,ECK120000613
5505,ECK120033235,ECK120000338
5506,ECK120033235,ECK120000616
5507,ECK120033235,ECK120000612
5508,ECK120033235,ECK120000208
5509,ECK120033235,ECK120000336
5510,ECK120033235,ECK120000341
5511,ECK120033235,ECK120000333
5512,ECK120033236,ECK120000259
5513,ECK120033236,ECK120000341
5514,ECK120033236,ECK120000333
5515,ECK120033236,ECK120000336
5516,ECK120033236,ECK120000208
5517,ECK120033236,ECK120000612
5518,ECK120033236,ECK120000616
5519,ECK120033236,ECK120000338
5520,ECK120033236,ECK120000613
5521,ECK120033236,ECK120000597
5522,ECK120033236,ECK120000615
5523,ECK120033236,ECK120000614
5524,ECK120033236,ECK120000335
5525,ECK120033236,ECK120001074
5526,ECK120033238,ECK120003056
5527,ECK120033238,ECK120003057
5528,ECK120033239,ECK120003691
5529,ECK120033239,ECK120003693
5530,ECK120033239,ECK120003692
5531,ECK120033240,ECK120002163
5532,ECK120033240,ECK120002162
5533,ECK120033240,ECK120002160
5534,ECK120033240,ECK120002164
5535,ECK120033240,ECK120002165
5536,ECK120033240,ECK120002166
5537,ECK120033240,ECK120002167
5538,ECK120033240,ECK120002168
5539,ECK120033240,ECK120002161
5540,ECK120033241,ECK120000155
5541,ECK120033241,ECK120000535
5542,ECK120033242,ECK120002265
5543,ECK120033243,ECK120001578
5544,ECK120033243,ECK120001580
5545,ECK120033243,ECK120001579
5546,ECK120033243,ECK120001577
5547,ECK120033244,ECK120000887
5548,ECK120033266,ECK120003064
5549,ECK120033267,ECK120003064
5550,ECK120033554,ECK120000485
5551,ECK120033554,ECK120000541
5552,ECK120033554,ECK120001069
5553,ECK120033554,ECK120001068
5554,ECK120033555,ECK120001293
5555,ECK120033555,ECK120000659
5556,ECK120033555,ECK120000696
5557,ECK120033555,ECK120002846
5558,ECK120033556,ECK120000383
5559,ECK120033557,ECK120000722
5560,ECK120033557,ECK120000723
5561,ECK120033558,ECK120002398
5562,ECK120033559,ECK120001540
5563,ECK120033559,ECK120001541
5564,ECK120033560,ECK120000164
5565,ECK120033560,ECK120002969
5566,ECK120033560,ECK120002970
5567,ECK120033560,ECK120002968
5568,ECK120033561,ECK120001112
5569,ECK120033561,ECK120002356
5570,ECK120033561,ECK120000800
5571,ECK120033561,ECK120003232
5572,ECK120033562,ECK120003254
5573,ECK120033562,ECK120002412
5574,ECK120033562,ECK120001031
5575,ECK120033563,ECK120001056
5576,ECK120033563,ECK120001379
5577,ECK120033564,ECK120001196
5578,ECK120033564,ECK120001197
5579,ECK120033564,ECK120000721
5580,ECK120033565,ECK120004291
5581,ECK120033566,ECK120004286
5582,ECK120033566,ECK120004287
5583,ECK120033567,ECK120003933
5584,ECK120033568,ECK120001071
5585,ECK120033569,ECK120000821
5586,ECK120033569,ECK120001060
5587,ECK120033569,ECK120001059
5588,ECK120033570,ECK120000155
5589,ECK120033570,ECK120000154
5590,ECK120033571,ECK120004091
5591,ECK120033571,ECK120004092
5592,ECK120033572,ECK120002191
5593,ECK120033573,ECK120003468
5594,ECK120033574,ECK120002847
5595,ECK120033575,ECK120004452
5596,ECK120033576,ECK120000347
5597,ECK120033577,ECK120000023
5598,ECK120033578,ECK120002891
5599,ECK120033579,ECK120001744
5600,ECK120033580,ECK120003625
5601,ECK120033581,ECK120001033
5602,ECK120033582,ECK120000519
5603,ECK120033582,ECK120000517
